EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-08-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station UNITED KINGDOM, CARLISLE (STAID: 2115).
Blended and updated with sources: 156839 903220 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
156839,20180818,  169,    0
156839,20180819,  189,    0
156839,20180820,  166,    0
156839,20180821,  179,    1
156839,20180822,  168,    1
156839,20180823,  126,    0
156839,20180824,  125,    0
156839,20180825,  123,    0
156839,20180826,  128,    0
156839,20180827,  136,    0
156839,20180828,  152,    0
156839,20180829,  154,    0
156839,20180830,  108,    0
156839,20180831,  138,    0
156839,20180901,  154,    0
156839,20180902,  180,    1
156839,20180903,  134,    0
156839,20180904,  136,    0
156839,20180905,  119,    0
156839,20180906,  113,    0
156839,20180907,  108,    0
156839,20180908,  137,    0
156839,20180909,  149,    0
156839,20180910,  138,    0
156839,20180911,  136,    0
156839,20180912,  129,    0
156839,20180913,  124,    0
156839,20180914,  138,    0
156839,20180915,  117,    0
156839,20180916,  139,    0
156839,20180917,  151,    0
156839,20180918,  162,    0
156839,20180919,  157,    1
156839,20180920,  112,    0
156839,20180921,  102,    0
156839,20180922,  110,    0
156839,20180923,   84,    0
156839,20180924,   82,    0
156839,20180925,  113,    0
156839,20180926,  148,    0
156839,20180927,  158,    1
156839,20180928,   77,    0
156839,20180929,   89,    0
156839,20180930,  113,    0
156839,20181001,   66,    0
156839,20181002,  102,    0
156839,20181003,  126,    0
156839,20181004,  140,    1
156839,20181005,  101,    0
156839,20181006,   91,    0
156839,20181007,   76,    0
156839,20181008,  129,    0
156839,20181009,  153,    0
156839,20181010,  160,    0
156839,20181011,  154,    0
156839,20181012,  128,    0
156839,20181013,  151,    1
156839,20181014,  112,    0
156839,20181015,   77,    0
156839,20181016,  107,    0
156839,20181017,  119,    0
156839,20181018,   69,    0
156839,20181019,   82,    0
156839,20181020,  117,    0
156839,20181021,  138,    1
156839,20181022,   87,    0
156839,20181023,  113,    0
156839,20181024,  118,    0
156839,20181025,  118,    1
156839,20181026,   77,    1
156839,20181027,   40,    0
156839,20181028,   48,    0
156839,20181029,   28,    0
156839,20181030,   41,    0
156839,20181031,   45,    0
156839,20181101,   72,    0
156839,20181102,   62,    0
156839,20181103,   87,    0
156839,20181104,  127,    1
156839,20181105,  108,    0
156839,20181106,  113,    0
156839,20181107,  130,    1
156839,20181108,   89,    0
156839,20181109,  101,    0
156839,20181110,  101,    0
156839,20181111,   88,    0
156839,20181112,   91,    0
156839,20181113,  108,    0
156839,20181114,  122,    0
156839,20181115,  118,    0
156839,20181116,  122,    1
156839,20181117,   77,    0
156839,20181118,   80,    0
156839,20181119,   75,    1
156839,20181120,   60,    0
156839,20181121,   55,    0
156839,20181122,   30,    0
156839,20181123,   43,    0
156839,20181124,   60,    0
156839,20181125,   37,    0
156839,20181126,   32,    0
156839,20181127,   48,    0
156839,20181128,   96,    0
156839,20181129,  112,    1
156839,20181130,   79,    1
156839,20181201,   60,    0
156839,20181202,   91,    1
156839,20181203,   58,    1
156839,20181204,   -1,    0
156839,20181205,   45,    0
156839,20181206,   77,    0
156839,20181207,   85,    0
156839,20181208,   78,    1
156839,20181209,   46,    0
156839,20181210,   39,    0
156839,20181211,   52,    0
156839,20181212,   70,    1
156839,20181213,   44,    1
156839,20181214,   20,    0
156839,20181215,   45,    0
156839,20181216,   55,    0
156839,20181217,   72,    0
156839,20181218,   71,    0
156839,20181219,   68,    0
156839,20181220,   67,    0
156839,20181221,   68,    0
156839,20181222,   70,    1
156839,20181223,   56,    0
156839,20181224,   25,    0
156839,20181225,   39,    0
156839,20181226,   66,    0
156839,20181227,   92,    0
156839,20181228,  102,    0
156839,20181229,   84,    0
156839,20181230,   85,    0
156839,20181231,   97,    0
903220,20190101,   71,    0
903220,20190102,    6,    0
903220,20190103,    7,    0
903220,20190104,   43,    0
903220,20190105,   45,    0
903220,20190106,   61,    0
903220,20190107,   97,    0
903220,20190108,   64,    0
903220,20190109,   18,    0
903220,20190110,   37,    0
903220,20190111,   65,    0
903220,20190112,   87,    0
903220,20190113,   96,    0
903220,20190114,   70,    0
903220,20190115,   82,    0
903220,20190116,   83,    0
903220,20190117,   15,    0
903220,20190118,   10,    0
903220,20190119,   37,    0
903220,20190120,   37,    0
903220,20190121,    4,    0
903220,20190122,   30,    0
903220,20190123,  -23,    0
903220,20190124,   10,    0
903220,20190125,   67,    0
903220,20190126,   93,    0
903220,20190127,   40,    0
903220,20190128,   19,    0
903220,20190129,   28,    0
903220,20190130,   -5,    0
903220,20190131,   -4,    0
903220,20190201,    5,    0
903220,20190202,    2,    0
903220,20190203,    1,    0
903220,20190204,   66,    0
903220,20190205,   24,    0
903220,20190206,   72,    0
903220,20190207,   60,    0
903220,20190208,   81,    0
903220,20190209,   67,    0
903220,20190210,   53,    0
903220,20190211,   43,    0
903220,20190212,   67,    0
903220,20190213,   97,    0
903220,20190214,  105,    0
903220,20190215,   70,    0
903220,20190216,  103,    0
903220,20190217,  103,    0
903220,20190218,   90,    0
903220,20190219,   76,    0
903220,20190220,   92,    0
903220,20190221,  109,    0
903220,20190222,  112,    0
903220,20190223,  133,    0
903220,20190224,  119,    0
903220,20190225,   91,    0
903220,20190226,   86,    0
903220,20190227,   68,    0
903220,20190228,   60,    0
903220,20190301,   79,    0
903220,20190302,   89,    0
903220,20190303,   85,    0
903220,20190304,   48,    0
903220,20190305,   63,    0
903220,20190306,   90,    0
903220,20190307,   71,    0
903220,20190308,   36,    0
903220,20190309,   63,    0
903220,20190310,   40,    0
903220,20190311,   44,    0
903220,20190312,   68,    0
903220,20190313,   71,    0
903220,20190314,   88,    0
903220,20190315,   76,    0
903220,20190316,   66,    0
903220,20190317,   59,    0
903220,20190318,   51,    0
903220,20190319,   86,    0
903220,20190320,  105,    0
903220,20190321,  113,    0
903220,20190322,  100,    0
903220,20190323,   67,    0
903220,20190324,   73,    0
903220,20190325,   69,    0
903220,20190326,   76,    0
903220,20190327,   98,    0
903220,20190328,   98,    0
903220,20190329,   60,    0
903220,20190330,   73,    0
903220,20190331,   61,    0
903220,20190401,   48,    0
903220,20190402,   61,    0
903220,20190403,   43,    0
903220,20190404,-9999,    9
903220,20190405,   96,    0
903220,20190406,   65,    0
903220,20190407,  100,    0
903220,20190408,   91,    0
903220,20190409,   81,    0
903220,20190410,   53,    0
903220,20190411,   58,    0
903220,20190412,   61,    0
903220,20190413,   51,    0
903220,20190414,   50,    0
903220,20190415,   78,    0
903220,20190416,   95,    0
903220,20190417,  119,    0
903220,20190418,  124,    0
903220,20190419,  148,    0
903220,20190420,  152,    0
903220,20190421,  132,    0
903220,20190422,  141,    0
903220,20190423,  125,    0
903220,20190424,  109,    0
903220,20190425,  114,    0
903220,20190426,  105,    0
903220,20190427,  100,    0
903220,20190428,  100,    0
903220,20190429,  104,    0
903220,20190430,  103,    0
903220,20190501,  111,    0
903220,20190502,  105,    0
903220,20190503,   81,    0
903220,20190504,   56,    0
903220,20190505,   71,    0
903220,20190506,   76,    0
903220,20190507,   72,    0
903220,20190508,   73,    0
903220,20190509,   84,    0
903220,20190510,   63,    0
903220,20190511,   97,    0
903220,20190512,   86,    0
903220,20190513,  102,    0
903220,20190514,  132,    0
903220,20190515,  144,    0
903220,20190516,  134,    0
903220,20190517,  143,    0
903220,20190518,  125,    0
903220,20190519,  124,    0
903220,20190520,  132,    0
903220,20190521,  121,    0
903220,20190522,  107,    0
903220,20190523,  114,    0
903220,20190524,  127,    0
903220,20190525,  104,    0
903220,20190526,  145,    0
903220,20190527,  123,    0
903220,20190528,  103,    0
903220,20190529,   90,    0
903220,20190530,  133,    0
903220,20190531,  146,    0
903220,20190601,  133,    0
903220,20190602,  160,    0
903220,20190603,  135,    0
903220,20190604,  131,    0
903220,20190605,  123,    0
903220,20190606,  131,    0
903220,20190607,  128,    0
903220,20190608,  121,    0
903220,20190609,  125,    0
903220,20190610,  117,    0
903220,20190611,  102,    0
903220,20190612,  111,    0
903220,20190613,  100,    0
903220,20190614,  126,    0
903220,20190615,  142,    0
903220,20190616,  124,    0
903220,20190617,  152,    0
903220,20190618,  150,    0
903220,20190619,  148,    0
903220,20190620,  129,    0
903220,20190621,  132,    0
903220,20190622,  133,    0
903220,20190623,  169,    0
903220,20190624,  165,    0
903220,20190625,  156,    0
903220,20190626,  156,    0
903220,20190627,  165,    0
903220,20190628,  185,    0
903220,20190629,  198,    0
903220,20190630,  160,    0
903220,20190701,  161,    0
903220,20190702,  149,    0
903220,20190703,  128,    0
903220,20190704,  140,    0
903220,20190705,  159,    0
903220,20190706,  163,    0
903220,20190707,  150,    0
903220,20190708,  136,    0
903220,20190709,  149,    0
903220,20190710,  181,    0
903220,20190711,  175,    0
903220,20190712,  181,    0
903220,20190713,  179,    0
903220,20190714,  176,    0
903220,20190715,  172,    0
903220,20190716,  170,    0
903220,20190717,  170,    0
903220,20190718,  154,    0
903220,20190719,  166,    0
903220,20190720,  180,    0
903220,20190721,  167,    0
903220,20190722,  192,    0
903220,20190723,  207,    0
903220,20190724,  210,    0
903220,20190725,  238,    0
903220,20190726,  200,    0
903220,20190727,  160,    0
903220,20190728,  195,    0
903220,20190729,  186,    0
903220,20190730,  169,    0
903220,20190731,  188,    0
903220,20190801,  188,    0
903220,20190802,  173,    0
903220,20190803,  187,    0
903220,20190804,  202,    0
903220,20190805,  173,    0
903220,20190806,  170,    0
903220,20190807,  160,    0
903220,20190808,  172,    0
903220,20190809,-9999,    9
903220,20190810,  165,    0
903220,20190811,  145,    0
903220,20190812,  130,    0
903220,20190813,  119,    0
903220,20190814,  145,    0
903220,20190815,  164,    0
903220,20190816,  161,    0
903220,20190817,  160,    0
903220,20190818,  150,    0
903220,20190819,  148,    0
903220,20190820,  143,    0
903220,20190821,  153,    0
903220,20190822,  158,    0
903220,20190823,  188,    0
903220,20190824,  196,    0
903220,20190825,  217,    0
903220,20190826,  180,    0
903220,20190827,  182,    0
903220,20190828,  160,    0
903220,20190829,  153,    0
903220,20190830,  170,    0
903220,20190831,  171,    0
903220,20190901,  132,    0
903220,20190902,  124,    0
903220,20190903,  159,    0
903220,20190904,  132,    0
903220,20190905,  126,    0
903220,20190906,  143,    0
903220,20190907,  121,    0
903220,20190908,  103,    0
903220,20190909,  139,    0
903220,20190910,  127,    0
903220,20190911,  147,    0
903220,20190912,  151,    0
903220,20190913,  123,    0
903220,20190914,  126,    0
903220,20190915,  138,    0
903220,20190916,  105,    0
903220,20190917,  130,    0
903220,20190918,  111,    0
903220,20190919,  129,    0
903220,20190920,  149,    0
903220,20190921,  164,    0
903220,20190922,  155,    0
903220,20190923,  158,    0
903220,20190924,  166,    0
903220,20190925,  155,    0
903220,20190926,  147,    0
903220,20190927,  128,    0
903220,20190928,  132,    0
903220,20190929,  119,    0
903220,20190930,  115,    0
903220,20191001,  101,    0
903220,20191002,   77,    0
903220,20191003,   63,    0
903220,20191004,  112,    0
903220,20191005,  122,    0
903220,20191006,  112,    0
903220,20191007,  131,    0
903220,20191008,-9999,    9
903220,20191009,  116,    0
903220,20191010,  123,    0
903220,20191011,  132,    0
903220,20191012,  108,    0
903220,20191013,   96,    0
903220,20191014,  108,    0
903220,20191015,  108,    0
903220,20191016,-9999,    9
903220,20191017,  106,    0
903220,20191018,  110,    0
903220,20191019,   58,    0
903220,20191020,   76,    0
903220,20191021,   87,    0
903220,20191022,   95,    0
903220,20191023,  120,    0
903220,20191024,  116,    0
903220,20191025,   50,    0
903220,20191026,   68,    0
903220,20191027,   85,    0
903220,20191028,   35,    0
903220,20191029,   48,    0
903220,20191030,   53,    0
903220,20191031,   65,    0
903220,20191101,   99,    0
903220,20191102,  114,    0
903220,20191103,   83,    0
903220,20191104,   92,    0
903220,20191105,   93,    0
903220,20191106,   32,    0
903220,20191107,   64,    0
903220,20191108,   48,    0
903220,20191109,   26,    0
903220,20191110,   34,    0
903220,20191111,   58,    0
903220,20191112,   61,    0
903220,20191113,   21,    0
903220,20191114,   27,    0
903220,20191115,   63,    0
903220,20191116,   61,    0
903220,20191117,   61,    0
903220,20191118,   -4,    0
903220,20191119,    3,    0
903220,20191120,   61,    0
903220,20191121,   53,    0
903220,20191122,   61,    0
903220,20191123,   81,    0
903220,20191124,   90,    0
903220,20191125,   82,    0
903220,20191126,   93,    0
903220,20191127,   61,    0
903220,20191128,   77,    0
903220,20191129,   16,    0
903220,20191130,    6,    0
903220,20191201,   -9,    0
903220,20191202,    0,    0
903220,20191203,   66,    0
903220,20191204,   65,    0
903220,20191205,   83,    0
903220,20191206,  111,    0
903220,20191207,   93,    0
903220,20191208,   79,    0
903220,20191209,   56,    0
903220,20191210,   71,    0
903220,20191211,   60,    0
903220,20191212,   40,    0
903220,20191213,   41,    0
903220,20191214,   53,    0
903220,20191215,   39,    0
903220,20191216,   52,    0
903220,20191217,   51,    0
903220,20191218,   40,    0
903220,20191219,   87,    0
903220,20191220,   91,    0
903220,20191221,   63,    0
903220,20191222,   46,    0
903220,20191223,   66,    0
903220,20191224,   54,    0
903220,20191225,   52,    0
903220,20191226,   56,    0
903220,20191227,   65,    0
903220,20191228,   93,    0
903220,20191229,   79,    0
903220,20191230,   76,    0
903220,20191231,   25,    0
903220,20200101,   28,    0
903220,20200102,   76,    0
903220,20200103,   56,    0
903220,20200104,   69,    0
903220,20200105,   86,    0
903220,20200106,   94,    0
903220,20200107,   98,    0
903220,20200108,   79,    0
903220,20200109,   32,    0
903220,20200110,   38,    0
903220,20200111,   99,    0
903220,20200112,   73,    0
903220,20200113,   60,    0
903220,20200114,   62,    0
903220,20200115,   67,    0
903220,20200116,   86,    0
903220,20200117,   57,    0
903220,20200118,   45,    0
903220,20200119,   14,    0
903220,20200120,   60,    0
903220,20200121,   77,    0
903220,20200122,   89,    0
903220,20200123,   72,    0
903220,20200124,   76,    0
903220,20200125,   72,    0
903220,20200126,   77,    0
903220,20200127,   41,    0
903220,20200128,   39,    0
903220,20200129,   63,    0
903220,20200130,   97,    0
903220,20200131,   94,    0
903220,20200201,   90,    0
903220,20200202,   67,    0
903220,20200203,   69,    0
903220,20200204,   72,    0
903220,20200205,   46,    0
903220,20200206,   63,    0
903220,20200207,   44,    0
903220,20200208,   77,    0
903220,20200209,   96,    0
903220,20200210,   55,    0
903220,20200211,   37,    0
903220,20200212,   36,    0
903220,20200213,   37,    0
903220,20200214,   57,    0
903220,20200215,   84,    0
903220,20200216,   65,    0
903220,20200217,   73,    0
903220,20200218,   56,    0
903220,20200219,   57,    0
903220,20200220,   87,    0
903220,20200221,   68,    0
903220,20200222,   66,    0
903220,20200223,   54,    0
903220,20200224,   46,    0
903220,20200225,   51,    0
903220,20200226,   41,    0
903220,20200227,   41,    0
903220,20200228,   58,    0
903220,20200229,   60,    0
903220,20200301,   52,    0
903220,20200302,   45,    0
903220,20200303,   54,    0
903220,20200304,   42,    0
903220,20200305,   35,    0
903220,20200306,   48,    0
903220,20200307,   79,    0
903220,20200308,   85,    0
903220,20200309,   64,    0
903220,20200310,   87,    0
903220,20200311,   70,    0
903220,20200312,   55,    0
903220,20200313,   45,    0
903220,20200314,   75,    0
903220,20200315,   90,    0
903220,20200316,   68,    0
903220,20200317,   96,    0
903220,20200318,   66,    0
903220,20200319,   51,    0
903220,20200320,   43,    0
903220,20200321,   55,    0
903220,20200322,   62,    0
903220,20200323,   71,    0
903220,20200324,  111,    0
903220,20200325,  118,    0
903220,20200326,   95,    0
903220,20200327,   73,    0
903220,20200328,   67,    0
903220,20200329,   50,    0
903220,20200330,   73,    0
903220,20200331,   57,    0
903220,20200401,   86,    0
903220,20200402,   91,    0
903220,20200403,   63,    0
903220,20200404,   94,    0
903220,20200405,  139,    0
903220,20200406,  111,    0
903220,20200407,   91,    0
903220,20200408,   95,    0
903220,20200409,  111,    0
903220,20200410,  143,    0
903220,20200411,  130,    0
903220,20200412,  101,    0
903220,20200413,   70,    0
903220,20200414,   47,    0
903220,20200415,   84,    0
903220,20200416,   85,    0
903220,20200417,   95,    0
903220,20200418,   82,    0
903220,20200419,   97,    0
903220,20200420,   95,    0
903220,20200421,  102,    0
903220,20200422,  109,    0
903220,20200423,  115,    0
903220,20200424,  123,    0
903220,20200425,  126,    0
903220,20200426,   81,    0
903220,20200427,   83,    0
903220,20200428,   80,    0
903220,20200429,   76,    0
903220,20200430,   88,    0
903220,20200501,   93,    0
903220,20200502,  119,    0
903220,20200503,  115,    0
903220,20200504,   92,    0
903220,20200505,   86,    0
903220,20200506,-9999,    9
903220,20200507,  105,    0
903220,20200508,  141,    0
903220,20200509,  143,    0
903220,20200510,   82,    0
903220,20200511,   66,    0
903220,20200512,   94,    0
903220,20200513,   72,    0
903220,20200514,   71,    0
903220,20200515,   97,    0
903220,20200516,  102,    0
903220,20200517,  119,    0
903220,20200518,  129,    0
903220,20200519,  147,    0
903220,20200520,  165,    0
903220,20200521,  123,    0
903220,20200522,  146,    0
903220,20200523,  120,    0
903220,20200524,  130,    0
903220,20200525,  129,    0
903220,20200526,  155,    0
903220,20200527,  130,    0
903220,20200528,  159,    0
903220,20200529,  178,    0
903220,20200530,  173,    0
903220,20200531,  168,    0
156839,20200601,-9999,    9
156839,20200602,-9999,    9
156839,20200603,-9999,    9
156839,20200604,-9999,    9
156839,20200605,-9999,    9
156839,20200606,-9999,    9
156839,20200607,-9999,    9
156839,20200608,-9999,    9
156839,20200609,-9999,    9
156839,20200610,-9999,    9
156839,20200611,-9999,    9
156839,20200612,-9999,    9
156839,20200613,-9999,    9
156839,20200614,-9999,    9
156839,20200615,-9999,    9
156839,20200616,-9999,    9
156839,20200617,-9999,    9
156839,20200618,-9999,    9
156839,20200619,-9999,    9
156839,20200620,-9999,    9
156839,20200621,-9999,    9
156839,20200622,-9999,    9
156839,20200623,-9999,    9
156839,20200624,-9999,    9
156839,20200625,-9999,    9
156839,20200626,-9999,    9
156839,20200627,-9999,    9
156839,20200628,-9999,    9
156839,20200629,-9999,    9
156839,20200630,-9999,    9
